Shop_ID,Shopname,Tag,Googlemap_link,District,State,State_code,Latitude,Longitude,Instagram_link,Facebook_link,Twitter_link,Tiktok_link,Whatsapp_link,Date Collected,Time Collected
hantu-cafe,Hantu Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.515187999999999,100.4482122&query_place_id=ChIJ2YLi-nPRSjARR9nRqy3dpeA",Kepala Batas,Pulau Pinang,7,5.515187999999999,100.4482122,https://www.instagram.com/hantucafe,https://www.facebook.com/profile.php?id=100074885427864,,,,20-03-2024,03:36:07
kopi-jail,Kopi Jail,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.1886387,102.2628578&query_place_id=ChIJBcaGRR7u0TERI12wmh6VFH0",Melaka,Melaka,4,2.1886387,102.2628578,https://www.instagram.com/kopijail_,,,,,20-03-2024,03:36:07
kopiloka,Kopiloka,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.1089078,102.2423349&query_place_id=ChIJzaZITkCvtjERcBAdTZrgcRs",Kota Bharu,Kelantan,3,6.1089078,102.2423349,https://www.instagram.com/kopiloka.ig,https://www.facebook.com/profile.php?id=100076537906663,,,,20-03-2024,03:36:07
tiga-coffee,Tiga Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.4564839,103.7640034&query_place_id=ChIJs7OY7sht2jERtwB2HL3Au48",Johor Bahru,Johor,1,1.4564839,103.7640034,https://www.instagram.com/tiga_coffeemy,,,,,20-03-2024,03:36:07
cafe-etc,Cafe Etc.,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1430527,101.6966312&query_place_id=ChIJzyaHPtBJzDERuxGq-CHuppU",Kuala Lumpur,Kuala Lumpur,14,3.1430527,101.6966312,https://www.instagram.com/cafe_etc,https://www.facebook.com/cafeetckl,,,,20-03-2024,03:36:07
kopi-nan,Kopi Nan,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.7854831,102.5732747&query_place_id=ChIJTy6EPorvtjERC2vYvJhe9BY",Kampung Raja,Terengganu,11,5.7854831,102.5732747,https://www.instagram.com/kopi_nan,https://www.facebook.com/kopinanfb,,,,20-03-2024,03:36:07
denali-pinnacles-the-wanderer-s-cafe,Denali & Pinnacles The Wanderer's Cafe,,"https://www.google.com/maps/search/?api=1&query=2.9378607,101.775377&query_place_id=ChIJYwtx2UHJzTERa12lTttw1v4",Bandar Baru Bangi,Selangor,10,2.9378607,101.775377,https://www.instagram.com/denali.and.pinnacles,https://www.facebook.com/denali.and.pinnacles,,,,20-03-2024,03:36:07
pink-plates-cafe-and-gifts-shop,Pink Plates Cafe And Gifts Shop,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.220327699999999,103.4207781&query_place_id=ChIJa3KqrOeGyDERsxXEypPgarM",Chukai,Terengganu,11,4.220327699999999,103.4207781,https://www.instagram.com/pink.platescafe,,,,,20-03-2024,03:36:07
liquid-of-happiness,Liquid of Happiness,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.5525412,103.7361411&query_place_id=ChIJqcTNEp5t2jERaVdHGW2zJTs",Johor Bahru,Johor,1,1.5525412,103.7361411,https://www.instagram.com/liquidofhappiness,https://www.facebook.com/liquidofhappiness,,,,20-03-2024,03:36:07
kedai-kopi-kafeina-kuala-selangor,Kedai Kopi Kafeina,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.3218134,101.2670161&query_place_id=ChIJ22PzOoL1zDER50ADB2ujcpQ",Kuala Selangor,Selangor,10,3.3218134,101.2670161,https://www.instagram.com/kedaikopikafeina,,,,,20-03-2024,03:36:07
kopi-senja,Kopi Senja,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.246175,103.4064443&query_place_id=ChIJ6YPyDMaHyDERQ73-nvHcF-k",Chukai,Terengganu,11,4.246175,103.4064443,https://www.instagram.com/__kopisenja,https://www.facebook.com/kopi.senja.9678,,,,20-03-2024,03:36:07
barnhouz%20,BARNHOUZ Coffee & Cookies,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.820935,103.3533405&query_place_id=ChIJNZXzeyG7yDER1xYtbSLw_wI",Kuantan,Pahang,6,3.820935,103.3533405,https://www.instagram.com/barnhouz.coffee,,,,,20-03-2024,03:36:07
kopi-kafe,Kopi Kafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.151215199999999,100.4060444&query_place_id=ChIJ3Vm06PlbSzARPKUnuvFt8VE",Alor Setar,Kedah,2,6.151215199999999,100.4060444,https://www.instagram.com/kopikafe.aor,https://www.facebook.com/kopikafe.aor,https://www.twitter.com/KopikafeAor,,,20-03-2024,03:36:07
kopi-usang,Kopi Usang,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.240858500000001,103.4048493&query_place_id=ChIJOzEXlOCHyDERk1bnZUBZkKA",Chukai,Terengganu,11,4.240858500000001,103.4048493,https://www.instagram.com/kopiusang,https://www.facebook.com/Kopi-Usang-108552374662780,,,,20-03-2024,03:36:07
kotak-kopi,Kotak Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.8150771,103.3209068&query_place_id=ChIJE8sM991j0DERLWQmvaKyxOs",Simpang Renggam,Johor,1,1.8150771,103.3209068,https://www.instagram.com/kotakkopi,https://www.facebook.com/Kotak-kopi-115331143177097,,,,20-03-2024,03:36:07
soul-sacrifice-cafe,Soul Sacrifice Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1485917,101.7374881&query_place_id=ChIJb-EI-Ew2zDERluCzg8BMzY8",Kuala Lumpur,Kuala Lumpur,14,3.1485917,101.7374881,https://www.instagram.com/soulsac,,,,,20-03-2024,03:36:07
aqoffee,Aqoffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.5492497,101.9388906&query_place_id=ChIJU9t4eC77zTERl-qKGimTBYw",Rantau,Negeri Sembilan,5,2.5492497,101.9388906,https://www.instagram.com/aqoffee,https://www.facebook.com/aqoffee,,,https://wa.me/601115486361,20-03-2024,03:36:07
monros-coffee,Monros Coffee,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.0153449,101.4751798&query_place_id=ChIJBc4KYcatzTER5SGBPhmcvnU",Klang,Selangor,10,3.0153449,101.4751798,https://www.instagram.com/monroscoffee,https://www.facebook.com/monroscoffee,,,,20-03-2024,03:36:07
empat-petang,Empat Petang,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.44922,102.416413&query_place_id=ChIJK8EB2PG5zjERdXFMy3QxgPM",Temerloh,Pahang,6,3.44922,102.416413,https://www.instagram.com/empatpetang,https://www.facebook.com/empatpetang,,,,20-03-2024,03:36:07
kafe-destar,Kafe Destar,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.1247636,102.2595159&query_place_id=ChIJ6cczAf-xtjER0HgmtKUcNcw",Kota Bharu,Kelantan,3,6.1247636,102.2595159,https://www.instagram.com/kafedestar,https://www.facebook.com/kafedestar,,,,20-03-2024,03:36:07
coffee-origins,Coffee Origins,,"https://www.google.com/maps/search/?api=1&query=2.9937173,101.4470635&query_place_id=ChIJdQvqEGOszTER6e0V_2Li1As",Klang,Selangor,10,2.9937173,101.4470635,https://www.instagram.com/coffeeorigins2015,https://www.facebook.com/coffeeorigins2015,,,,20-03-2024,03:36:07
pixa-cafe,Pixa Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.5249105,100.2127851&query_place_id=ChIJBZp1os-XTDAR4329yLPuw1I",Kangar,Perlis,9,6.5249105,100.2127851,https://www.instagram.com/pixa_cafe,,,,,20-03-2024,03:36:07
celsius-coffee,Celsius Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.965947,101.7204226&query_place_id=ChIJTVCmQwDLzTERTDiESCln38Q",Putrajaya,Putrajaya,16,2.965947,101.7204226,https://www.instagram.com/celsiuscoffeecompany,https://www.facebook.com/celsiuscoffeecompany,https://www.twitter.com/celsiuscoffeeco,,,20-03-2024,03:36:07
tiap-hari-kopi,Tiap Hari Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.0939054,102.2779677&query_place_id=ChIJ31jVBB2xtjER9Z7j_udrlKg",Kota Bharu,Kelantan,3,6.0939054,102.2779677,https://www.instagram.com/tiapharikopi,https://www.facebook.com/tiapharikopimy,,,https://wa.me/60134944337,20-03-2024,03:36:07
kafe-the-layers,Kafe The Layers,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.1378523,102.2822368&query_place_id=ChIJm7A6TIuxtjERec-rNo418lg",Kota Bharu,Kelantan,3,6.1378523,102.2822368,https://www.instagram.com/thelayersmy,https://www.facebook.com/thelayersmy,,,,20-03-2024,03:36:07
bianglala,Bianglala,Muslim Owner,"https://www.google.com/maps/?q=2.6218499,102.0601132",Pedas,Negeri Sembilan,5,2.6218499,102.0601132,https://www.instagram.com/bianglala.my,https://www.facebook.com/bianglala.my,,,https://wa.me/60172924802,20-03-2024,03:36:07
warung-kopi-warisan,Warung Kopi Warisan,"Muslim Owner,  Early Bird","https://www.google.com/maps/?q=5.2276821,101.07267",Lenggong,Perak,8,5.2276821,101.07267,https://www.instagram.com/kopii_warisan,https://www.facebook.com/kopii_warisan,,,https://wa.me/0135270639,20-03-2024,03:36:07
kopi-singget,Kopi Singget,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.4907977,103.3939434&query_place_id=ChIJq5BxfqhRzzERYbcHQiBIZHE",Pekan,Pahang,6,3.4907977,103.3939434,https://www.instagram.com/kopisingget,https://www.facebook.com/kopisingget,https://www.twitter.com/kopisingget,,,20-03-2024,03:36:07
jln-theatre-coffee,Jln Theatre Coffee,,"https://www.google.com/maps/search/?api=1&query=4.593950599999999,101.0857697&query_place_id=ChIJs8VKicPtyjERrlI6CoEgZlc",Ipoh,Perak,8,4.593950599999999,101.0857697,https://www.instagram.com/jalantheatrecoffee,https://www.facebook.com/jalantheatrecoffee,,,,20-03-2024,03:36:07
d-luboq-coffee,D Luboq Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1675021,101.7150421&query_place_id=ChIJw3H8WGk3zDERDnQcnpWV8hU",Kuala Lumpur,Kuala Lumpur,14,3.1675021,101.7150421,https://www.instagram.com/dluboqcafe,,,,,20-03-2024,03:36:07
bok-keopi,Bok Keopi,Muslim Owner,"https://www.google.com/maps/?q=2.1890716,102.2483752",Melaka,Melaka,4,2.1890716,102.2483752,https://www.instagram.com/bok_keopi,,,,,20-03-2024,03:36:07
kedai-kopi-kafeina-kuala-lumpur,Kedai Kopi Kafeina,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1467431,101.7386046&query_place_id=ChIJL4UT8I03zDERf3i6NpVxUCA",Kuala Lumpur,Kuala Lumpur,14,3.1467431,101.7386046,https://www.instagram.com/kedaikopikafeina,,,,,20-03-2024,03:36:07
mansion-28,Mansion 28,,"https://www.google.com/maps/search/?api=1&query=6.113733499999999,100.3678668&query_place_id=ChIJn5zHmZlFSzARzGeVzyOv3N4",Alor Setar,Kedah,2,6.113733499999999,100.3678668,https://www.instagram.com/mansionalorsetar,https://www.facebook.com/Mansion28cafe,,,,20-03-2024,03:36:07
my-own-bakes,My Own Bakes,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.0499868,101.645195&query_place_id=ChIJI3GND1tMzDERBJGv65vvSXc",Puchong,Selangor,10,3.0499868,101.645195,https://www.instagram.com/myownbakescafe,https://www.facebook.com/myownbakescafe,,,,20-03-2024,03:36:07
duo-kopi-tangkak,DUO Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.2663426,102.5393984&query_place_id=ChIJKaBZgULb0TERQC9vYOduIYs",Tangkak,Johor,1,2.2663426,102.5393984,https://www.instagram.com/duokopi_,https://www.facebook.com/the.caffeinism,,,,20-03-2024,03:36:07
rumah-ngopi,Rumah Ngopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.7411479,103.8997693&query_place_id=ChIJpaJGbehh2jERj0BoxQraGRo",Kota Tinggi,Johor,1,1.7411479,103.8997693,https://www.instagram.com/Rumah_ngopi,https://www.facebook.com/kopikotatinggi,,,,20-03-2024,03:36:07
qah-wa-cafe-kepala-batas,Qah-Wa Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.5177517,100.451044&query_place_id=ChIJqdoReJvRSjARw_i9DQBX6Sg",Kepala Batas,Pulau Pinang,7,5.5177517,100.451044,https://www.instagram.com/qahwacafehq,https://www.facebook.com/QahwaCafeBertam,,,,20-03-2024,03:36:07
bean-here-coffee-company,Bean Here Coffee Company,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.6653311,101.0733934&query_place_id=ChIJtScfzWCTyjERtT29hZxCEqw",Ipoh,Perak,8,4.6653311,101.0733934,https://www.instagram.com/beanhere.my,https://www.facebook.com/beanhere.my,,,,20-03-2024,03:36:07
kedai-kopi-klasik-kemaman,Kedai Kopi Klasik Kemaman,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.230596100000001,103.4250464&query_place_id=ChIJE_AgDMqHyDERNcDebuKWdOE",Chukai,Terengganu,11,4.230596100000001,103.4250464,https://www.instagram.com/kedaikopiklasikkemaman,https://www.facebook.com/KedaiKopiKlasikKemaman,,,https://wa.me/60199304600,20-03-2024,03:36:07
el-street-cafe,EL Street Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.073980499999999,102.2821903&query_place_id=ChIJueWIjq27tjERSIuhPaOPLA4",Kota Bharu,Kelantan,3,6.073980499999999,102.2821903,https://www.instagram.com/elstreetcafe.__,https://www.facebook.com/elstreetcafe,,,,20-03-2024,03:36:07
secangkir-kopi,Secangkir Kopi,Muslim Owner,"https://www.google.com/maps/?q=6.3210512,99.8502601",Kuah,Kedah,2,6.3210512,99.8502601,https://www.instagram.com/secangkirkopi.__,,,,,20-03-2024,03:36:07
kyukei-cycling-cafe,Kyukei Cycling Café,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.4128336,100.327311&query_place_id=ChIJyYwva1HDSjARnfDy29a_3Z4",George Town,Pulau Pinang,7,5.4128336,100.327311,https://www.instagram.com/kyukeicycling,https://www.facebook.com/kyukeicycling,,,,20-03-2024,03:36:07
chocacake,Chocacake,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=5.4049662,103.0980586&query_place_id=ChIJs_OKfLS9tzEREL96ZPCeMUU",Kuala Terengganu,Terengganu,11,5.4049662,103.0980586,https://www.instagram.com/chocacake,https://www.facebook.com/chocacaketrg,,,,20-03-2024,03:36:07
jawi-bean,Jawi Bean,"Muslim Owner,  Early Bird,  Night Owl","https://www.google.com/maps/search/?api=1&query=5.1972511,100.4957263&query_place_id=ChIJtXuh2xmxSjAR49q2w6jtbRs",Sungai Jawi,Pulau Pinang,7,5.1972511,100.4957263,https://www.instagram.com/jawibean,https://www.facebook.com/jawibean,,,,20-03-2024,03:36:07
coffee-dia,Coffee Dia,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9080031,101.4875727&query_place_id=ChIJDdadeWSvzTERgqBOMf8-XTg",Telok Panglima Garang,Selangor,10,2.9080031,101.4875727,https://www.instagram.com/coffee_dia11,https://www.facebook.com/coffeedia411,,,,20-03-2024,03:36:07
kopi-numtang,Kopi Numtang,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.149882,101.7407232&query_place_id=ChIJDwWMFbs3zDERE52OMCowb30",Kuala Lumpur,Kuala Lumpur,14,3.149882,101.7407232,https://www.instagram.com/kopinumtang,,,,,20-03-2024,03:36:07
canteksekali-studio-cafe,CantekSekali Studio Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.3351711,103.1400452&query_place_id=ChIJFW0rw3a-tzERnvg7ZBzAdps",Kuala Terengganu,Terengganu,11,5.3351711,103.1400452,https://www.instagram.com/canteksekalistudiocafe,https://www.facebook.com/CantekSekalistudiocafe,,,,20-03-2024,03:36:07
c-u-latte,C U Latte,,"https://www.google.com/maps/search/?api=1&query=3.0506649,101.4469561&query_place_id=ChIJrZnVDhBTzDERHBvoZ8IBySY",Klang,Selangor,10,3.0506649,101.4469561,https://www.instagram.com/culatte_cheongfoh,,,,,20-03-2024,03:36:07
bean-brothers-pj,Bean Brothers,,"https://www.google.com/maps/search/?api=1&query=3.167479,101.6005305&query_place_id=ChIJsWOPYzlPzDER2RD9AgsBgdc",Petaling Jaya,Selangor,10,3.167479,101.6005305,https://www.instagram.com/beanbrothers.my,https://www.facebook.com/mybeanbrothers,,,,20-03-2024,03:36:07
kopi-angkesan,Kopi Angkesan,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.2159261,101.5662428&query_place_id=ChIJWfRFXYtFzDERf94aNbxUxQg",Sungai Buloh,Selangor,10,3.2159261,101.5662428,https://www.instagram.com/Kopi_angkesan,,,,,20-03-2024,03:36:07
fox-paradox,Fox Paradox,Halal Certified,"https://www.google.com/maps/search/?api=1&query=3.1608239,101.7281527&query_place_id=ChIJEz4yYRM3zDERPeJBXCloKio",Kuala Lumpur,Kuala Lumpur,14,3.1608239,101.7281527,https://www.instagram.com/_foxparadox,https://www.facebook.com/foxparadoxcafe,,,,20-03-2024,03:36:07
rgb-coffee-at-the-bean-hive,RGB Coffee at the Bean Hive,,"https://www.google.com/maps/search/?api=1&query=3.1647773,101.7188838&query_place_id=ChIJnQhwtsQ3zDERtr_za6jWjlA",Kuala Lumpur,Kuala Lumpur,14,3.1647773,101.7188838,https://www.instagram.com/rgbcoffee,,,,,20-03-2024,03:36:07
rumah-kopi-purnama,Rumah Kopi Purnama,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=2.996957,101.7869147&query_place_id=ChIJzcqg-jvLzTEReBjxTgaUIWY",Kajang,Selangor,10,2.996957,101.7869147,https://www.instagram.com/rumahkopipurnama,https://www.facebook.com/rumahkopipurnama,,,,20-03-2024,03:36:07
caffeine-coffee,Caffeine Coffee,,"https://www.google.com/maps/search/?api=1&query=4.6183744,101.1181973&query_place_id=ChIJy677dbrtyjER6ehzc9M7i-w",Ipoh,Perak,8,4.6183744,101.1181973,https://www.instagram.com/cafffeine_my,https://www.facebook.com/cafffeinemy,,,,20-03-2024,03:36:07
koffie-press,Koffie Press,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.2464409,117.8898962&query_place_id=ChIJI1LqlXKfFTIRYIS88V7nDT4",Tawau,Sabah,12,4.2464409,117.8898962,https://www.instagram.com/koffiepress,https://www.facebook.com/koffiepress,,,,20-03-2024,03:36:07
drogato,DROGATO,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.4274074,101.1278154&query_place_id=ChIJf92FGKAFtTERVN0-lOvmRK4",Gerik,Perak,8,5.4274074,101.1278154,https://www.instagram.com/drogato.d.caffe,https://www.facebook.com/Drogato.d.caffe,,https://www.tiktok.com/drogato.d.caffe,https://wa.me/0125827059,20-03-2024,03:36:07
ngopdul-coffee,Ngopdul Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.5812716,101.1184544&query_place_id=ChIJAdy1m0ntyjERhIO3OivAjhs",Ipoh,Perak,8,4.5812716,101.1184544,https://www.instagram.com/Ngopdul.coffee,https://www.facebook.com/Ngopdul.coffee,,,https://wa.me/601136309708,20-03-2024,03:36:07
third-space,Third Space,,"https://www.google.com/maps/search/?api=1&query=3.0894844,101.4502334&query_place_id=ChIJnf7SGc9TzDERTm_N9_ihgJM",Klang,Selangor,10,3.0894844,101.4502334,https://www.instagram.com/thirdspaceklang,https://www.facebook.com/thirdspaceklang,,,,20-03-2024,03:36:07
new-yard-coffee-and-bakery,New Yard Coffee and Bakery,,"https://www.google.com/maps/search/?api=1&query=3.0569574,101.4727595&query_place_id=ChIJnYnzhhZTzDERlu_8HFypa8w",Klang,Selangor,10,3.0569574,101.4727595,https://www.instagram.com/newyardco,,,,,20-03-2024,03:36:07
homs-bar-cafe,Homs Bar & Cafe,,"https://www.google.com/maps/search/?api=1&query=5.3974946,103.084514&query_place_id=ChIJgSt0GOe9tzERTsJyHJSeQ_4",Kuala Terengganu,Terengganu,11,5.3974946,103.084514,https://www.instagram.com/homsbarcafe,https://www.facebook.com/homsbarcafes,,,,20-03-2024,03:36:07
espressooi-cafe,EspressOoi Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.6731348,101.0773661&query_place_id=ChIJWyeNG3KTyjERv27neuXLbbY",Ipoh,Perak,8,4.6731348,101.0773661,https://www.instagram.com/espressooi,https://www.facebook.com/espressooi,https://www.twitter.com/EspressOoi_Cafe,,,20-03-2024,03:36:07
kue-street-cafe,Kue Street Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.1340569,102.4381547&query_place_id=ChIJT2kMdgLB0TERBOirw-XuSPg",Merlimau,Melaka,4,2.1340569,102.4381547,https://www.instagram.com/kue.streetcafe,https://www.facebook.com/kuestreetcafe,,,https://wa.me/601124740617,20-03-2024,03:36:07
warung-kopi-leq,Warung Kopi Leq,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.4571959,101.8564204&query_place_id=ChIJdyPbffP3zTERsTQv2rp026s",Port Dickson,Negeri Sembilan,5,2.4571959,101.8564204,https://www.instagram.com/leq.warungkopi,https://www.facebook.com/Warung-Kopi-Leq-101901792410967,,,,20-03-2024,03:36:07
the-coffee-conclave,The Coffee Conclave,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1001689,101.7142989&query_place_id=ChIJ9brY7cs1zDERi0vMII5M9tU",Kuala Lumpur,Kuala Lumpur,14,3.1001689,101.7142989,https://www.instagram.com/thecoffeeconclave,https://www.facebook.com/thecoffeeconclave,,,,20-03-2024,03:36:07
kopi-steseng,Kopi Steseng,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.6261063,103.4397143&query_place_id=ChIJ7Vs6QQ0NyDERs-OjQp7u8oI",Kuala Dungun,Terengganu,11,4.6261063,103.4397143,https://www.instagram.com/kopisteseng,https://www.facebook.com/profile.php?id=100023484277698,,,,20-03-2024,03:36:07
rumah-kupi,Rumah Kupi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.4743577,100.2597832&query_place_id=ChIJe5u0FFq9TDARSmS30UDlLZA",Kangar,Perlis,9,6.4743577,100.2597832,https://www.instagram.com/_rumahkupi,https://www.facebook.com/rumahkupi,,,,20-03-2024,03:36:07
kopikupi,KopiKupi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.6143499,103.8238067&query_place_id=ChIJqxT4NMlp2jERT0ZFMkIpbVM",Ulu Tiram,Johor,1,1.6143499,103.8238067,https://www.instagram.com/kanang_wak_misnon,https://www.facebook.com/profile.php?id=100056811827963,,,https://wa.me/601135575469,20-03-2024,03:36:07
ayoh-kopi,Ayoh Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.2307263,103.4227933&query_place_id=ChIJv_o2_YKHyDER1SR7Bw3KRxk",Chukai,Terengganu,11,4.2307263,103.4227933,https://www.instagram.com/ayohkopi,https://www.facebook.com/ayohkopi.my,,,,20-03-2024,03:36:07
maqhaa-qof-e,Maqhaa Qof.e,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.486425499999999,100.212808&query_place_id=ChIJM6qtN0KXTDARpXSFKxQmylE",Kangar,Perlis,9,6.486425499999999,100.212808,https://www.instagram.com/maqhaa_qof.e,https://www.facebook.com/maqhaaqof.e,,,,20-03-2024,03:36:07
